,Employee_ID,Age,Critical_Job_Role,Risk_of_Loss,Impact_of_Loss,Future_Leader,Gender,Generation,Managerial_Employee,Minority,Organization_Tenure_Months,Salary,Employment_Type,Employment_Type_2,High_Potential,TimeInPrevPositionMonth,Current Functional Area,Current Job Level,Current Career Path,Current Performance Rating,Current Region,Current Country,CurCountryLat,CurCountryLon,Promotion within last 3 years,Changed Position within last 2 years,Change in Performance Rating,FunctionalAreaChangeType,JobLevelChangeType,Flight_Risk,age_binned,tenure_binned,salary_binned,Previous Functional Area,Previous Job Level,Previous Career Path,Previous Performance Rating,Previous Country,PrevCountryLat,PrevCountryLon,Previous Region,Previous Functional Area_new,Previous Job Level_new,Previous Career Path_new,Previous Performance Rating_new,Previous Country_new
18772,15516,40,No,Unallocated,Unallocated,No,Male,Generation X,Managerial,Non-Minority,2,50000,Full-Time,Regular,No,7,F&A. HR. Administration,4 - Expert / Manager,Functional,4 - Exceeds Expectations,APJ,Singapore,1.290475,103.852036,No,No,0 - Not available,External Hire,External Hire,Yes,6,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18773,15524,40,No,Medium,Medium,No,Female,Generation X,Managerial,Non-Minority,96,120000,Full-Time,Regular,No,7,F&A. HR. Administration,1 - Associate,Functional,4 - Exceeds Expectations,EMEA,Ireland,52.865196,-7.97946,No,No,0 - Not available,External Hire,External Hire,Yes,6,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18774,15538,40,No,Medium,Medium,No,Female,Generation X,Managerial,Non-Minority,96,120000,Full-Time,Regular,No,7,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,Canada,61.066692,-107.991707,No,No,0 - Not available,No change,No change,Yes,6,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18775,15541,40,Yes,High,Low,Yes,Female,Generation X,Non-Managerial,Non-Minority,2,50000,Full-Time,Regular,No,7,R&D,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Russia,64.686314,97.745306,No,No,0 - Not available,No change,No change,Yes,6,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18776,15545,40,No,Unallocated,Unallocated,No,Female,Generation X,Managerial,Non-Minority,8,120000,Full-Time,Regular,No,7,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,Yes,6,1,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18777,15551,40,No,Unallocated,Unallocated,No,Male,Generation X,Non-Managerial,Non-Minority,136,30000,Part-Time,Temporary,No,7,R&D,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,APJ,Australia,-24.776108999999998,134.755,No,No,0 - Not available,No change,No change,Yes,6,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18778,15553,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,60,50000,Full-Time,Regular,No,7,R&D,5 - Senior Expert / Senior Manager,Project / Management,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,4,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18779,15564,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,7,R&D,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,APJ,Australia,-24.776108999999998,134.755,No,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18780,15568,40,Yes,Medium,Medium,Yes,Female,Generation X,Managerial,Non-Minority,2,120000,Full-Time,Regular,Yes,7,R&D,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,APJ,Australia,-24.776108999999998,134.755,No,No,0 - Not available,No change,No change,Yes,6,1,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18781,15577,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,7,R&D,5 - Senior Expert / Senior Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18782,15578,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,7,R&D,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Russia,64.686314,97.745306,Yes,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18783,15584,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,7,Marketing,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18784,15587,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,72,50000,Full-Time,Regular,No,7,Marketing,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,4,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18785,15600,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,7,Marketing,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18786,15601,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,7,Marketing,3 - Senior,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,Yes,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18787,10598,40,No,Unallocated,Unallocated,No,Female,Generation X,Managerial,Non-Minority,60,120000,Full-Time,Regular,No,7,Marketing,2 - Specialist,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18788,10611,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,60,50000,Full-Time,Regular,No,7,Marketing,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,4,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18789,10612,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,7,Marketing,3 - Senior,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18790,15423,40,Yes,Medium,High,Yes,Female,Generation X,Non-Managerial,Minority,2,70000,Full-Time,Regular,No,7,Marketing,3 - Senior,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18791,15426,40,No,Unallocated,Unallocated,No,Male,Generation X,Non-Managerial,Non-Minority,120,70000,Part-Time,Regular,No,7,Marketing,2 - Specialist,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18792,15428,40,Yes,Low,Medium,Yes,Female,Generation X,Managerial,Non-Minority,2,120000,Full-Time,Regular,Yes,7,Marketing,5 - Senior Expert / Senior Manager,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,6,1,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18793,15441,40,No,Low,Medium,Yes,Male,Generation X,Non-Managerial,Non-Minority,144,85000,Full-Time,Temporary,No,7,Service,4 - Expert / Manager,Functional,4 - Exceeds Expectations,APJ,Australia,-24.776108999999998,134.755,No,No,0 - Not available,No change,No change,Yes,6,5,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18794,15448,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,7,Sales,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18795,15462,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,72,50000,Full-Time,Regular,No,7,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,4,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18796,15471,40,No,Low,High,No,Female,Generation X,Non-Managerial,Non-Minority,2,70000,Full-Time,Regular,No,7,Sales,5 - Senior Expert / Senior Manager,Project / Management,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18797,15474,40,No,Medium,Medium,No,Female,Generation X,Non-Managerial,Non-Minority,60,120000,Full-Time,Temporary,Yes,7,Sales,2 - Specialist,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18798,15476,40,No,Medium,Medium,No,Female,Generation X,Non-Managerial,Non-Minority,60,120000,Part-Time,Regular,Yes,7,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,Canada,61.066692,-107.991707,Yes,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18799,15484,40,Yes,Low,Medium,Yes,Male,Generation X,Non-Managerial,Non-Minority,144,40000,Full-Time,Regular,No,7,Sales,2 - Specialist,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18800,15485,40,No,Medium,Medium,No,Female,Generation X,Non-Managerial,Non-Minority,60,120000,Full-Time,Temporary,No,7,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18801,15495,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,2,40000,Full-Time,Temporary,No,7,Sales,5 - Senior Expert / Senior Manager,Project / Management,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,1,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18802,15497,40,Yes,Low,High,Yes,Female,Generation X,Non-Managerial,Non-Minority,2,70000,Full-Time,Regular,Yes,7,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,Canada,61.066692,-107.991707,No,No,0 - Not available,No change,No change,Yes,6,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18803,15500,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,2,40000,Full-Time,Temporary,No,7,Sales,2 - Specialist,Functional,3 - Meets Expectations,APJ,China,35.000074,104.999927,No,No,0 - Not available,No change,No change,Yes,6,1,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18804,15504,40,No,Unallocated,Unallocated,No,Male,Generation X,Non-Managerial,Non-Minority,15,50000,Full-Time,Regular,No,7,Sales,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,Yes,No,0 - Not available,No change,No change,Yes,6,2,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18805,10576,40,No,Medium,Medium,No,Female,Generation X,Non-Managerial,Non-Minority,60,120000,Full-Time,Regular,Yes,7,Sales,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,APJ,China,35.000074,104.999927,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18806,10578,40,No,High,Low,Yes,Female,Generation X,Managerial,Non-Minority,72,120000,Full-Time,Regular,Yes,7,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18807,10586,40,No,High,Low,Yes,Female,Generation X,Managerial,Non-Minority,72,120000,Full-Time,Regular,Yes,7,Sales,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,External Hire,External Hire,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18808,10587,40,No,High,Low,Yes,Female,Generation X,Managerial,Non-Minority,72,120000,Full-Time,Regular,Yes,7,Sales,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18809,10594,40,Yes,High,Medium,Yes,Female,Generation X,Non-Managerial,Minority,48,120000,Full-Time,Temporary,Yes,7,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18810,15317,40,No,High,Low,Yes,Female,Generation X,Managerial,Non-Minority,72,120000,Full-Time,Regular,Yes,7,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,External Hire,External Hire,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18811,15320,40,No,Unallocated,Unallocated,No,Male,Generation X,Non-Managerial,Non-Minority,15,50000,Full-Time,Regular,No,7,Sales,3 - Senior,Functional,3 - Meets Expectations,Americas,Brazil,-10.333333,-53.2,Yes,No,0 - Not available,No change,No change,Yes,6,2,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18812,15338,40,Yes,Low,Medium,Yes,Male,Generation X,Non-Managerial,Non-Minority,144,50000,Full-Time,Regular,No,7,F&A. HR. Administration,3 - Senior,Functional,2 - Partially Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18813,15341,40,No,Medium,Medium,No,Female,Generation X,Non-Managerial,Non-Minority,60,120000,Full-Time,Temporary,Yes,7,F&A. HR. Administration,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,Yes,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18814,15348,40,No,Unallocated,Unallocated,No,Male,Generation X,Non-Managerial,Non-Minority,15,50000,Full-Time,Regular,No,7,Support,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,6,2,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18815,15353,40,Yes,Low,Medium,Yes,Male,Generation X,Non-Managerial,Non-Minority,144,50000,Full-Time,Regular,No,7,Support,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18816,15354,40,Yes,Low,Low,Yes,Female,Generation X,Non-Managerial,Non-Minority,2,70000,Full-Time,Regular,Yes,7,Support,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,6,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18817,15371,40,No,Low,Medium,No,Male,Generation X,Non-Managerial,Non-Minority,2,40000,Full-Time,Regular,Yes,7,Support,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,6,1,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18818,15406,40,Yes,Low,High,Yes,Female,Generation X,Non-Managerial,Non-Minority,34,85000,Full-Time,Regular,No,7,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,6,3,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18819,10559,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,148,70000,Full-Time,Regular,No,7,Support,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,Yes,6,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18820,10562,40,Yes,Low,Medium,Yes,Female,Generation X,Non-Managerial,Non-Minority,108,70000,Full-Time,Regular,No,7,Sales,3 - Senior,Functional,3 - Meets Expectations,APJ,Australia,-24.776108999999998,134.755,No,No,0 - Not available,No change,No change,Yes,6,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18821,10565,40,No,Medium,High,No,Male,Generation X,Non-Managerial,Non-Minority,96,40000,Full-Time,Regular,No,7,Support,2 - Specialist,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18822,10570,40,No,Low,High,Yes,Female,Generation X,Non-Managerial,Non-Minority,2,85000,Part-Time,Regular,No,7,R&D,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Israel,30.876027,35.00152,No,No,0 - Not available,No change,No change,Yes,6,1,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18823,10571,40,No,Medium,High,No,Male,Generation X,Non-Managerial,Non-Minority,96,40000,Full-Time,Regular,No,7,R&D,3 - Senior,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18824,10573,40,Yes,Low,Medium,Yes,Female,Generation X,Non-Managerial,Non-Minority,108,70000,Full-Time,Regular,No,7,Sales,5 - Senior Expert / Senior Manager,Project / Management,0 - No performance Measurement,EMEA,France,46.603353999999996,1.888334,No,No,0 - Not available,No change,No change,Yes,6,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18825,15240,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,148,70000,Part-Time,Regular,No,7,Sales,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Netherlands,52.237989,5.534607,No,No,0 - Not available,External Hire,External Hire,Yes,6,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18826,15245,40,Yes,Low,Medium,Yes,Male,Generation X,Managerial,Non-Minority,180,85000,Full-Time,Regular,No,7,Marketing,2 - Specialist,Functional,2 - Partially Meets Expectations,EMEA,Sweden,59.674971,14.520857999999999,No,No,0 - Not available,No change,No change,Yes,6,5,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18827,15250,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,148,70000,Part-Time,Regular,No,7,R&D,3 - Senior,Functional,0 - No performance Measurement,APJ,China,35.000074,104.999927,No,No,0 - Not available,No change,No change,Yes,6,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18828,15258,40,Yes,Low,Medium,Yes,Male,Generation X,Managerial,Non-Minority,180,85000,Full-Time,Regular,No,7,R&D,2 - Specialist,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18829,15259,40,Yes,Low,Medium,Yes,Female,Generation X,Non-Managerial,Non-Minority,108,70000,Full-Time,Regular,No,7,Support,2 - Specialist,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18830,15261,40,No,Medium,High,No,Female,Generation X,Non-Managerial,Non-Minority,96,40000,Full-Time,Regular,No,7,Support,2 - Specialist,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18831,15262,40,No,Medium,High,No,Male,Generation X,Non-Managerial,Non-Minority,96,40000,Full-Time,Regular,No,7,R&D,4 - Expert / Manager,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,Yes,6,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18832,15263,40,No,Medium,High,No,Female,Generation X,Managerial,Non-Minority,5,120000,Full-Time,Regular,No,7,Sales,4 - Expert / Manager,Project / Management,0 - No performance Measurement,APJ,China,35.000074,104.999927,No,No,0 - Not available,No change,No change,Yes,6,1,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18833,15271,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,36,30000,Full-Time,Regular,No,6,Sales,3 - Senior,Functional,0 - No performance Measurement,APJ,Japan,36.574844,139.239418,No,No,0 - Not available,No change,No change,Yes,6,3,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18834,15274,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,148,70000,Full-Time,Regular,No,6,Sales,2 - Specialist,Functional,3 - Meets Expectations,EMEA,UK,54.702355000000004,-3.276575,No,No,0 - Not available,No change,No change,Yes,6,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18835,15276,40,No,Medium,Medium,No,Male,Generation X,Managerial,Non-Minority,48,120000,Full-Time,Regular,No,6,Service,2 - Specialist,Functional,0 - No performance Measurement,APJ,South Korea,37.5326,127.024612,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18836,15277,40,Yes,Low,Medium,Yes,Male,Generation X,Managerial,Non-Minority,180,85000,Full-Time,Regular,No,6,Sales,4 - Expert / Manager,Functional,0 - No performance Measurement,APJ,Australia,-24.776108999999998,134.755,No,No,0 - Not available,No change,No change,Yes,6,5,5,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18837,15278,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Minority,36,40000,Full-Time,Regular,No,6,Service,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,EMEA,France,46.603353999999996,1.888334,No,No,0 - Not available,No change,No change,Yes,6,3,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18838,15279,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,36,30000,Full-Time,Temporary,No,6,Support,2 - Specialist,Functional,0 - No performance Measurement,APJ,China,35.000074,104.999927,No,No,0 - Not available,No change,No change,Yes,6,3,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18839,15299,40,No,Medium,Medium,No,Male,Generation X,Managerial,Non-Minority,48,120000,Full-Time,Temporary,No,6,Sales,3 - Senior,Functional,0 - No performance Measurement,APJ,Japan,36.574844,139.239418,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18840,15302,40,No,Medium,Medium,No,Male,Generation X,Managerial,Non-Minority,48,120000,Full-Time,Temporary,No,6,R&D,3 - Senior,Functional,2 - Partially Meets Expectations,EMEA,Israel,30.876027,35.00152,No,No,0 - Not available,No change,No change,Yes,6,4,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
18841,15310,40,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,36,30000,Full-Time,Temporary,No,6,Sales,3 - Senior,Functional,0 - No performance Measurement,EMEA,South Africa,-28.816623999999997,24.991639000000003,No,No,0 - Not available,No change,No change,Yes,6,3,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
